,count,count_no_rt
2017-07-25,413.0,93.0
2017-07-26,374.0,87.0
2017-07-27,294.0,86.0
2017-07-28,519.0,134.0
2017-07-29,484.0,115.0
2017-07-30,1083.0,95.0
2017-07-31,818.0,125.0
2017-08-01,386.0,101.0
2017-08-02,390.0,112.0
2017-08-03,353.0,123.0
2017-08-04,342.0,108.0
2017-08-05,309.0,88.0
2017-08-06,283.0,91.0
2017-08-07,349.0,111.0
2017-08-08,290.0,104.0
2017-08-09,1298.0,183.0
2017-08-10,684.0,102.0
2017-08-11,1027.0,122.0
2017-08-12,7416.0,1020.0
2017-08-13,5368.0,753.0
2017-08-14,4475.0,497.0
2017-08-15,3474.0,424.0
2017-08-16,2270.0,421.0
2017-08-17,1741.0,313.0
2017-08-18,1766.0,247.0
2017-08-19,1747.0,375.0
2017-08-20,1078.0,230.0
2017-08-21,699.0,146.0
2017-08-22,1353.0,192.0
2017-08-23,766.0,204.0
2017-08-24,556.0,128.0
2017-08-25,452.0,144.0
2017-08-26,424.0,135.0
2017-08-27,882.0,144.0
2017-08-28,1051.0,172.0
2017-08-29,680.0,145.0
2017-08-30,492.0,112.0
2017-08-31,636.0,172.0
2017-09-01,595.0,134.0
2017-09-02,826.0,121.0
2017-09-03,729.0,144.0
2017-09-04,485.0,104.0
2017-09-05,362.0,86.0
2017-09-06,1144.0,178.0
2017-09-07,560.0,135.0
2017-09-08,470.0,107.0
2017-09-09,280.0,88.0
2017-09-10,890.0,153.0
2017-09-11,1155.0,131.0
2017-09-12,533.0,135.0
2017-09-13,448.0,121.0
2017-09-14,407.0,112.0
2017-09-15,1156.0,271.0
2017-09-16,1239.0,268.0
2017-09-17,972.0,174.0
2017-09-18,879.0,212.0
2017-09-19,790.0,129.0
2017-09-20,816.0,164.0
2017-09-21,576.0,124.0
2017-09-22,493.0,133.0
2017-09-23,828.0,234.0
2017-09-24,1795.0,452.0
2017-09-25,1301.0,314.0
2017-09-26,1346.0,314.0
2017-09-27,908.0,209.0
2017-09-28,933.0,203.0
2017-09-29,1337.0,234.0
2017-09-30,953.0,189.0
2017-10-01,786.0,187.0
2017-10-02,606.0,133.0
2017-10-03,550.0,120.0
2017-10-04,399.0,130.0
2017-10-05,499.0,131.0
2017-10-06,1131.0,167.0
2017-10-07,963.0,163.0
2017-10-08,885.0,218.0
2017-10-09,629.0,201.0
2017-10-10,635.0,184.0
2017-10-11,470.0,150.0
2017-10-12,431.0,137.0
2017-10-13,260.0,89.0
2017-10-14,483.0,129.0
2017-10-15,404.0,104.0
2017-10-16,408.0,96.0
2017-10-17,353.0,117.0
2017-10-18,302.0,127.0
2017-10-19,640.0,118.0
2017-10-20,237.0,100.0
2017-10-21,242.0,109.0
2017-10-22,209.0,77.0
2017-10-23,315.0,80.0
2017-10-24,230.0,73.0
2017-10-25,227.0,62.0
2017-10-26,256.0,88.0
2017-10-27,239.0,83.0
2017-10-28,2189.0,333.0
2017-10-29,840.0,162.0
2017-10-30,494.0,142.0
2017-10-31,349.0,136.0
2017-11-01,655.0,150.0
2017-11-02,723.0,242.0
2017-11-03,585.0,121.0
2017-11-04,762.0,95.0
2017-11-05,381.0,74.0
2017-11-06,291.0,78.0
2017-11-07,326.0,80.0
2017-11-08,358.0,92.0
2017-11-09,481.0,86.0
2017-11-10,294.0,77.0
2017-11-11,259.0,57.0
2017-11-12,250.0,77.0
2017-11-13,333.0,79.0
2017-11-14,454.0,126.0
2017-11-15,312.0,125.0
2017-11-16,1263.0,99.0
2017-11-17,1352.0,91.0
2017-11-18,440.0,87.0
2017-11-19,348.0,100.0
2017-11-20,362.0,111.0
2017-11-21,556.0,101.0
2017-11-22,569.0,105.0
2017-11-23,354.0,75.0
2017-11-24,314.0,91.0
2017-11-25,535.0,89.0
2017-11-26,803.0,103.0
2017-11-27,696.0,80.0
2017-11-28,457.0,107.0
2017-11-29,552.0,98.0
2017-11-30,631.0,119.0
2017-12-01,639.0,106.0
2017-12-02,320.0,83.0
2017-12-03,437.0,87.0
2017-12-04,822.0,98.0
2017-12-05,509.0,72.0
2017-12-06,325.0,98.0
2017-12-07,1000.0,146.0
2017-12-08,709.0,114.0
2017-12-09,826.0,116.0
2017-12-10,401.0,106.0
2017-12-11,322.0,90.0
2017-12-12,371.0,113.0
2017-12-13,956.0,165.0
2017-12-14,280.0,115.0
2017-12-15,206.0,95.0
2017-12-16,232.0,86.0
2017-12-17,328.0,69.0
2017-12-18,334.0,89.0
2017-12-19,275.0,90.0
2017-12-20,318.0,96.0
2017-12-21,285.0,88.0
2017-12-22,230.0,71.0
2017-12-23,229.0,80.0
2017-12-24,206.0,52.0
2017-12-25,209.0,55.0
2017-12-26,240.0,64.0
2017-12-27,265.0,70.0
2017-12-28,886.0,121.0
2017-12-29,375.0,79.0
2017-12-30,848.0,174.0
2017-12-31,375.0,106.0
2018-01-01,385.0,79.0
2018-01-02,596.0,111.0
2018-01-03,323.0,96.0
2018-01-04,360.0,97.0
2018-01-05,310.0,84.0
2018-01-06,384.0,82.0
2018-01-07,354.0,101.0
2018-01-08,472.0,124.0
2018-01-09,391.0,118.0
2018-01-10,269.0,71.0
2018-01-11,395.0,102.0
2018-01-12,389.0,109.0
2018-01-13,339.0,99.0
2018-01-14,322.0,105.0
2018-01-15,738.0,188.0
2018-01-16,453.0,103.0
2018-01-17,441.0,96.0
2018-01-18,275.0,78.0
2018-01-19,373.0,106.0
2018-01-20,838.0,154.0
2018-01-21,938.0,102.0
2018-01-22,603.0,99.0
2018-01-23,397.0,87.0
2018-01-24,277.0,85.0
2018-01-25,268.0,76.0
2018-01-26,298.0,85.0
2018-01-27,272.0,71.0
2018-01-28,330.0,125.0
2018-01-29,303.0,101.0
2018-01-30,811.0,154.0
2018-01-31,536.0,118.0
2018-02-01,756.0,198.0
2018-02-02,603.0,196.0
2018-02-03,471.0,180.0
2018-02-04,818.0,207.0
2018-02-05,2562.0,268.0
2018-02-06,1234.0,204.0
2018-02-07,2218.0,224.0
2018-02-08,1075.0,205.0
2018-02-09,436.0,118.0
2018-02-10,507.0,117.0
2018-02-11,424.0,123.0
2018-02-12,545.0,158.0
2018-02-13,460.0,116.0
2018-02-14,311.0,112.0
2018-02-15,386.0,130.0
2018-02-16,428.0,126.0
2018-02-17,362.0,112.0
2018-02-18,253.0,92.0
2018-02-19,370.0,130.0
2018-02-20,291.0,139.0
2018-02-21,349.0,147.0
2018-02-22,550.0,144.0
2018-02-23,402.0,185.0
2018-02-24,566.0,170.0
2018-02-25,441.0,115.0
2018-02-26,1785.0,187.0
2018-02-27,1600.0,118.0
2018-02-28,895.0,127.0
2018-03-01,510.0,87.0
2018-03-02,939.0,102.0
2018-03-03,1522.0,90.0
2018-03-04,998.0,100.0
2018-03-05,551.0,105.0
2018-03-06,409.0,90.0
2018-03-07,400.0,92.0
2018-03-08,429.0,102.0
2018-03-09,386.0,108.0
2018-03-10,463.0,78.0
2018-03-11,392.0,85.0
2018-03-12,362.0,110.0
2018-03-13,1986.0,105.0
2018-03-14,4898.0,138.0
2018-03-15,3504.0,118.0
2018-03-16,1800.0,113.0
2018-03-17,1406.0,92.0
2018-03-18,1170.0,94.0
2018-03-19,928.0,102.0
2018-03-20,866.0,98.0
2018-03-21,3869.0,274.0
2018-03-22,4180.0,300.0
2018-03-23,2405.0,279.0
2018-03-24,2668.0,415.0
2018-03-25,1847.0,245.0
2018-03-26,1995.0,203.0
2018-03-27,4481.0,388.0
2018-03-28,2759.0,256.0
2018-03-29,2136.0,251.0
2018-03-30,1701.0,293.0
2018-03-31,1931.0,246.0
2018-04-01,1362.0,143.0
2018-04-02,970.0,173.0
2018-04-03,638.0,132.0
2018-04-04,1335.0,202.0
2018-04-05,2033.0,274.0
2018-04-06,831.0,137.0
2018-04-07,563.0,126.0
2018-04-08,889.0,101.0
2018-04-09,2012.0,148.0
2018-04-10,1442.0,148.0
2018-04-11,676.0,88.0
2018-04-12,643.0,123.0
2018-04-13,837.0,117.0
2018-04-14,1146.0,220.0
2018-04-15,841.0,189.0
2018-04-16,759.0,173.0
2018-04-17,634.0,174.0
2018-04-18,535.0,148.0
2018-04-19,802.0,149.0
2018-04-20,883.0,116.0
2018-04-21,1366.0,125.0
2018-04-22,1368.0,129.0
2018-04-23,1489.0,196.0
2018-04-24,1293.0,153.0
2018-04-25,818.0,149.0
2018-04-26,813.0,139.0
2018-04-27,933.0,137.0
2018-04-28,974.0,137.0
2018-04-29,679.0,97.0
2018-04-30,703.0,77.0
2018-05-01,515.0,97.0
2018-05-02,630.0,124.0
2018-05-03,537.0,103.0
2018-05-04,470.0,101.0
2018-05-05,323.0,75.0
2018-05-06,340.0,77.0
2018-05-07,339.0,96.0
2018-05-08,387.0,78.0
2018-05-09,360.0,89.0
2018-05-10,647.0,123.0
2018-05-11,456.0,124.0
2018-05-12,538.0,81.0
2018-05-13,314.0,72.0
2018-05-14,341.0,83.0
2018-05-15,355.0,96.0
2018-05-16,332.0,82.0
2018-05-17,272.0,72.0
2018-05-18,371.0,84.0
2018-05-19,506.0,66.0
2018-05-20,405.0,65.0
2018-05-21,401.0,83.0
2018-05-22,645.0,100.0
2018-05-23,1449.0,188.0
2018-05-24,1435.0,189.0
2018-05-25,791.0,121.0
2018-05-26,538.0,109.0
2018-05-27,1952.0,88.0
2018-05-28,1544.0,117.0
2018-05-29,949.0,127.0
2018-05-30,422.0,84.0
2018-05-31,632.0,99.0
2018-06-01,909.0,124.0
2018-06-02,622.0,63.0
2018-06-03,445.0,81.0
2018-06-04,411.0,88.0
2018-06-05,483.0,96.0
2018-06-06,573.0,121.0
2018-06-07,536.0,111.0
2018-06-08,513.0,87.0
2018-06-09,397.0,76.0
2018-06-10,271.0,60.0
2018-06-11,221.0,75.0
2018-06-12,241.0,63.0
2018-06-13,294.0,76.0
2018-06-14,265.0,82.0
2018-06-15,345.0,60.0
2018-06-16,717.0,67.0
2018-06-17,854.0,77.0
2018-06-18,1055.0,85.0
2018-06-19,922.0,128.0
2018-06-20,556.0,112.0
2018-06-21,758.0,139.0
2018-06-22,673.0,113.0
2018-06-23,503.0,99.0
2018-06-24,495.0,129.0
2018-06-25,545.0,113.0
2018-06-26,573.0,95.0
2018-06-27,601.0,107.0
2018-06-28,327.0,97.0
2018-06-29,294.0,94.0
2018-06-30,1099.0,117.0
2018-07-01,599.0,76.0
2018-07-02,358.0,80.0
2018-07-03,253.0,96.0
2018-07-04,290.0,75.0
2018-07-05,686.0,84.0
2018-07-06,1153.0,87.0
2018-07-07,1416.0,94.0
2018-07-08,507.0,59.0
2018-07-09,325.0,67.0
2018-07-10,651.0,68.0
2018-07-11,594.0,93.0
2018-07-12,693.0,82.0
2018-07-13,1468.0,111.0
2018-07-14,1653.0,130.0
2018-07-15,1341.0,138.0
2018-07-16,428.0,92.0
2018-07-17,910.0,109.0
2018-07-18,476.0,72.0
2018-07-19,319.0,71.0
2018-07-20,316.0,96.0
2018-07-21,320.0,82.0
2018-07-22,311.0,72.0
2018-07-23,478.0,110.0
2018-07-24,623.0,86.0
2018-07-25,591.0,103.0
2018-07-26,621.0,101.0
2018-07-27,424.0,97.0
2018-07-28,362.0,65.0
2018-07-29,295.0,60.0
2018-07-30,576.0,122.0
2018-07-31,455.0,99.0
2018-08-01,421.0,85.0
2018-08-02,345.0,69.0
2018-08-03,196.0,67.0
2018-08-04,237.0,66.0
2018-08-05,262.0,61.0
2018-08-06,262.0,89.0
2018-08-07,277.0,81.0
2018-08-08,446.0,86.0
2018-08-09,757.0,129.0
2018-08-10,988.0,133.0
2018-08-11,655.0,128.0
2018-08-12,1318.0,176.0
2018-08-13,583.0,114.0
2018-08-14,294.0,96.0
2018-08-15,951.0,64.0
2018-08-16,2450.0,96.0
2018-08-17,967.0,69.0
2018-08-18,970.0,75.0
2018-08-19,538.0,72.0
2018-08-20,389.0,83.0
2018-08-21,459.0,88.0
2018-08-22,235.0,91.0
2018-08-23,179.0,66.0
2018-08-24,419.0,112.0
2018-08-25,304.0,84.0
2018-08-26,199.0,61.0
2018-08-27,246.0,62.0
2018-08-28,733.0,135.0
2018-08-29,982.0,81.0
2018-08-30,827.0,76.0
2018-08-31,326.0,80.0
2018-09-01,249.0,63.0
2018-09-02,268.0,58.0
2018-09-03,345.0,102.0
2018-09-04,772.0,198.0
2018-09-05,402.0,124.0
2018-09-06,334.0,108.0
2018-09-07,1156.0,127.0
2018-09-08,1174.0,120.0
2018-09-09,367.0,95.0
2018-09-10,506.0,122.0
2018-09-11,331.0,87.0
2018-09-12,362.0,102.0
2018-09-13,520.0,175.0
2018-09-14,464.0,150.0
2018-09-15,400.0,98.0
2018-09-16,301.0,80.0
2018-09-17,324.0,90.0
2018-09-18,445.0,84.0
2018-09-19,364.0,66.0
2018-09-20,175.0,64.0
2018-09-21,184.0,80.0
2018-09-22,127.0,33.0
2018-09-23,199.0,54.0
2018-09-24,156.0,57.0
2018-09-25,164.0,52.0
2018-09-26,159.0,58.0
2018-09-27,176.0,56.0
2018-09-28,211.0,60.0
2018-09-29,151.0,56.0
2018-09-30,148.0,38.0
2018-10-01,178.0,48.0
2018-10-02,179.0,69.0
2018-10-03,212.0,57.0
2018-10-04,216.0,91.0
2018-10-05,379.0,151.0
2018-10-06,350.0,88.0
2018-10-07,292.0,78.0
2018-10-08,453.0,78.0
2018-10-09,337.0,75.0
2018-10-10,340.0,74.0
2018-10-11,248.0,79.0
2018-10-12,583.0,93.0
2018-10-13,659.0,87.0
2018-10-14,708.0,85.0
2018-10-15,589.0,78.0
2018-10-16,388.0,91.0
2018-10-17,320.0,98.0
2018-10-18,277.0,104.0
2018-10-19,251.0,74.0
2018-10-20,200.0,62.0
2018-10-21,248.0,65.0
2018-10-22,243.0,78.0
2018-10-23,191.0,83.0
2018-10-24,182.0,72.0
2018-10-25,172.0,77.0
2018-10-26,246.0,63.0
2018-10-27,263.0,84.0
2018-10-28,1152.0,76.0
2018-10-29,480.0,68.0
2018-10-30,188.0,68.0
2018-10-31,245.0,77.0
2018-11-01,499.0,121.0
2018-11-02,549.0,117.0
2018-11-03,265.0,81.0
2018-11-04,218.0,57.0
2018-11-05,293.0,63.0
2018-11-06,260.0,81.0
2018-11-07,142.0,55.0
2018-11-08,117.0,55.0
2018-11-09,127.0,48.0
2018-11-10,347.0,45.0
2018-11-11,150.0,27.0
2018-11-12,271.0,94.0
2018-11-13,446.0,103.0
2018-11-14,249.0,53.0
2018-11-15,135.0,64.0
2018-11-16,163.0,65.0
2018-11-17,314.0,46.0
2018-11-18,171.0,56.0
2018-11-19,102.0,44.0
2018-11-20,90.0,45.0
2018-11-21,113.0,44.0
2018-11-22,397.0,43.0
2018-11-23,202.0,35.0
2018-11-24,497.0,50.0
2018-11-25,997.0,60.0
2018-11-26,193.0,53.0
2018-11-27,156.0,47.0
2018-11-28,139.0,52.0
2018-11-29,243.0,57.0
2018-11-30,355.0,54.0
2018-12-01,191.0,41.0
2018-12-02,146.0,43.0
2018-12-03,386.0,59.0
2018-12-04,246.0,54.0
2018-12-05,244.0,55.0
2018-12-06,291.0,46.0
2018-12-07,563.0,39.0
2018-12-08,920.0,34.0
2018-12-09,489.0,34.0
2018-12-10,272.0,48.0
2018-12-11,204.0,63.0
2018-12-12,243.0,50.0
2018-12-13,130.0,50.0
2018-12-14,97.0,35.0
2018-12-15,110.0,29.0
2018-12-16,70.0,28.0
2018-12-17,118.0,41.0
2018-12-18,162.0,54.0
2018-12-19,90.0,40.0
2018-12-20,121.0,45.0
2018-12-21,99.0,31.0
2018-12-22,89.0,38.0
2018-12-23,119.0,52.0
2018-12-24,120.0,42.0
2018-12-25,78.0,28.0
2018-12-26,78.0,38.0
2018-12-27,117.0,45.0
2018-12-28,144.0,56.0
2018-12-29,142.0,39.0
2018-12-30,185.0,37.0
2018-12-31,155.0,39.0
2019-01-01,107.0,36.0
2019-01-02,223.0,66.0
2019-01-03,123.0,44.0
2019-01-04,83.0,31.0
2019-01-05,153.0,76.0
2019-01-06,118.0,62.0
2019-01-07,844.0,65.0
2019-01-08,596.0,55.0
2019-01-09,339.0,42.0
2019-01-10,177.0,66.0
2019-01-11,106.0,47.0
2019-01-12,326.0,47.0
2019-01-13,167.0,41.0
2019-01-14,115.0,61.0
2019-01-15,106.0,48.0
2019-01-16,145.0,57.0
2019-01-17,265.0,75.0
2019-01-18,512.0,83.0
2019-01-19,261.0,64.0
2019-01-20,363.0,74.0
2019-01-21,426.0,175.0
2019-01-22,202.0,66.0
2019-01-23,154.0,81.0
2019-01-24,129.0,47.0
2019-01-25,117.0,48.0
2019-01-26,133.0,46.0
2019-01-27,139.0,58.0
2019-01-28,223.0,58.0
2019-01-29,376.0,95.0
2019-01-30,410.0,66.0
2019-01-31,768.0,61.0
2019-02-01,735.0,150.0
2019-02-02,305.0,85.0
2019-02-03,372.0,120.0
2019-02-04,776.0,93.0
2019-02-05,1133.0,173.0
2019-02-06,361.0,110.0
2019-02-07,264.0,93.0
2019-02-08,143.0,63.0
2019-02-09,168.0,68.0
2019-02-10,173.0,59.0
2019-02-11,156.0,70.0
2019-02-12,203.0,83.0
2019-02-13,241.0,91.0
2019-02-14,213.0,76.0
2019-02-15,200.0,72.0
2019-02-16,130.0,58.0
2019-02-17,252.0,62.0
2019-02-18,790.0,50.0
2019-02-19,175.0,66.0
2019-02-20,193.0,77.0
2019-02-21,177.0,64.0
2019-02-22,106.0,59.0
2019-02-23,114.0,52.0
2019-02-24,146.0,64.0
2019-02-25,142.0,60.0
2019-02-26,790.0,76.0
2019-02-27,205.0,58.0
2019-02-28,468.0,184.0
2019-03-01,172.0,42.0
2019-03-02,783.0,128.0
2019-03-03,839.0,78.0
2019-03-04,392.0,50.0
2019-03-05,195.0,58.0
2019-03-06,200.0,74.0
2019-03-07,205.0,69.0
2019-03-08,247.0,81.0
2019-03-09,147.0,52.0
2019-03-10,220.0,63.0
2019-03-11,115.0,36.0
2019-03-12,121.0,33.0
2019-03-13,113.0,34.0
2019-03-14,203.0,50.0
2019-03-15,157.0,29.0
2019-03-16,93.0,35.0
2019-03-17,156.0,38.0
2019-03-18,194.0,38.0
2019-03-19,197.0,54.0
2019-03-20,173.0,52.0
2019-03-21,189.0,51.0
2019-03-22,290.0,95.0
2019-03-23,203.0,75.0
2019-03-24,101.0,43.0
2019-03-25,145.0,45.0
2019-03-26,280.0,45.0
2019-03-27,172.0,53.0
2019-03-28,116.0,42.0
2019-03-29,101.0,41.0
2019-03-30,128.0,51.0
2019-03-31,131.0,53.0
2019-04-01,152.0,63.0
2019-04-02,118.0,57.0
2019-04-03,130.0,52.0
2019-04-04,222.0,58.0
2019-04-05,156.0,52.0
2019-04-06,133.0,37.0
2019-04-07,119.0,41.0
2019-04-08,158.0,54.0
2019-04-09,151.0,37.0
2019-04-10,136.0,41.0
2019-04-11,139.0,50.0
2019-04-12,94.0,42.0
2019-04-13,153.0,49.0
2019-04-14,85.0,38.0
2019-04-15,85.0,39.0
2019-04-16,112.0,43.0
2019-04-17,97.0,40.0
2019-04-18,103.0,36.0
2019-04-19,849.0,47.0
2019-04-20,1076.0,68.0
2019-04-21,691.0,61.0
2019-04-22,218.0,46.0
2019-04-23,101.0,43.0
2019-04-24,180.0,40.0
2019-04-25,204.0,47.0
2019-04-26,141.0,40.0
2019-04-27,136.0,34.0
2019-04-28,127.0,55.0
2019-04-29,227.0,38.0
2019-04-30,260.0,62.0
2019-05-01,155.0,56.0
2019-05-02,97.0,42.0
2019-05-03,100.0,46.0
2019-05-04,164.0,33.0
2019-05-05,146.0,34.0
2019-05-06,145.0,47.0
2019-05-07,298.0,85.0
2019-05-08,317.0,45.0
2019-05-09,162.0,36.0
2019-05-10,211.0,41.0
2019-05-11,176.0,35.0
2019-05-12,461.0,46.0
2019-05-13,268.0,40.0
2019-05-14,428.0,87.0
2019-05-15,417.0,71.0
2019-05-16,269.0,51.0
2019-05-17,296.0,47.0
2019-05-18,115.0,45.0
2019-05-19,170.0,39.0
2019-05-20,255.0,48.0
2019-05-21,152.0,39.0
2019-05-22,133.0,48.0
2019-05-23,179.0,68.0
2019-05-24,157.0,39.0
2019-05-25,99.0,22.0
2019-05-26,106.0,34.0
2019-05-27,102.0,33.0
2019-05-28,102.0,46.0
2019-05-29,185.0,45.0
2019-05-30,187.0,37.0
2019-05-31,105.0,35.0
2019-06-01,80.0,25.0
2019-06-02,124.0,41.0
2019-06-03,159.0,41.0
2019-06-04,142.0,57.0
2019-06-05,115.0,43.0
2019-06-06,534.0,57.0
2019-06-07,462.0,41.0
2019-06-08,191.0,46.0
2019-06-09,249.0,66.0
2019-06-10,301.0,122.0
2019-06-11,161.0,50.0
2019-06-12,153.0,62.0
2019-06-13,228.0,69.0
2019-06-14,3464.0,148.0
2019-06-15,2753.0,149.0
2019-06-16,1435.0,74.0
2019-06-17,1986.0,66.0
2019-06-18,428.0,48.0
2019-06-19,541.0,90.0
2019-06-20,153.0,57.0
2019-06-21,124.0,48.0
2019-06-22,131.0,54.0
2019-06-23,182.0,61.0
2019-06-24,198.0,77.0
2019-06-25,166.0,48.0
2019-06-26,154.0,52.0
2019-06-27,130.0,51.0
2019-06-28,106.0,34.0
2019-06-29,100.0,36.0
2019-06-30,99.0,25.0
2019-07-01,194.0,45.0
2019-07-02,172.0,47.0
2019-07-03,106.0,34.0
2019-07-04,162.0,36.0
2019-07-05,95.0,34.0
2019-07-06,581.0,34.0
2019-07-07,411.0,57.0
2019-07-08,259.0,62.0
2019-07-09,154.0,41.0
2019-07-10,689.0,60.0
2019-07-11,333.0,47.0
2019-07-12,181.0,39.0
2019-07-13,338.0,46.0
2019-07-14,128.0,30.0
2019-07-15,138.0,43.0
2019-07-16,1016.0,120.0
2019-07-17,576.0,72.0
2019-07-18,382.0,47.0
2019-07-19,124.0,50.0
2019-07-20,156.0,48.0
2019-07-21,124.0,30.0
2019-07-22,106.0,45.0
2019-07-23,284.0,60.0
2019-07-24,204.0,40.0
2019-07-25,131.0,51.0
2019-07-26,131.0,30.0
2019-07-27,302.0,43.0
2019-07-28,274.0,52.0
2019-07-29,236.0,62.0
2019-07-30,805.0,82.0
2019-07-31,374.0,57.0
2019-08-01,156.0,61.0
2019-08-02,177.0,49.0
2019-08-03,168.0,67.0
2019-08-04,207.0,70.0
2019-08-05,162.0,41.0
2019-08-06,166.0,62.0
2019-08-07,159.0,50.0
2019-08-08,110.0,40.0
2019-08-09,437.0,68.0
2019-08-10,183.0,40.0
2019-08-11,160.0,34.0
2019-08-12,158.0,45.0
2019-08-13,113.0,43.0
2019-08-14,168.0,65.0
2019-08-15,700.0,57.0
2019-08-16,132.0,32.0
2019-08-17,124.0,41.0
2019-08-18,141.0,48.0
2019-08-19,292.0,87.0
2019-08-20,291.0,69.0
2019-08-21,377.0,46.0
2019-08-22,173.0,38.0
2019-08-23,103.0,33.0
2019-08-24,81.0,29.0
2019-08-25,113.0,23.0
2019-08-26,77.0,37.0
2019-08-27,101.0,36.0
2019-08-28,218.0,55.0
2019-08-29,122.0,39.0
2019-08-30,115.0,54.0
2019-08-31,101.0,33.0
2019-09-01,83.0,29.0
2019-09-02,109.0,40.0
2019-09-03,488.0,56.0
2019-09-04,245.0,40.0
2019-09-05,150.0,30.0
2019-09-06,110.0,43.0
2019-09-07,68.0,29.0
2019-09-08,126.0,33.0
2019-09-09,85.0,27.0
2019-09-10,108.0,22.0
2019-09-11,127.0,36.0
2019-09-12,337.0,47.0
2019-09-13,132.0,40.0
2019-09-14,102.0,32.0
2019-09-15,72.0,24.0
2019-09-16,82.0,25.0
2019-09-17,128.0,29.0
2019-09-18,156.0,38.0
2019-09-19,164.0,42.0
2019-09-20,145.0,43.0
2019-09-21,122.0,36.0
2019-09-22,99.0,30.0
2019-09-23,287.0,40.0
2019-09-24,84.0,33.0
2019-09-25,122.0,30.0
2019-09-26,114.0,42.0
2019-09-27,104.0,46.0
2019-09-28,155.0,40.0
2019-09-29,137.0,25.0
2019-09-30,187.0,49.0
2019-10-01,435.0,73.0
2019-10-02,2011.0,87.0
2019-10-03,4645.0,69.0
2019-10-04,297.0,51.0
2019-10-05,212.0,65.0
2019-10-06,525.0,59.0
2019-10-07,181.0,41.0
2019-10-08,127.0,39.0
2019-10-09,128.0,43.0
2019-10-10,134.0,42.0
2019-10-11,109.0,38.0
2019-10-12,121.0,34.0
2019-10-13,1017.0,195.0
2019-10-14,833.0,159.0
2019-10-15,375.0,108.0
2019-10-16,244.0,55.0
2019-10-17,147.0,37.0
2019-10-18,177.0,38.0
2019-10-19,120.0,55.0
2019-10-20,73.0,23.0
2019-10-21,222.0,49.0
2019-10-22,328.0,54.0
2019-10-23,136.0,44.0
2019-10-24,140.0,47.0
2019-10-25,120.0,41.0
2019-10-26,221.0,32.0
2019-10-27,206.0,35.0
2019-10-28,120.0,42.0
2019-10-29,115.0,44.0
2019-10-30,93.0,46.0
2019-10-31,96.0,36.0
2019-11-01,126.0,38.0
2019-11-02,179.0,30.0
2019-11-03,112.0,33.0
2019-11-04,104.0,38.0
2019-11-05,93.0,46.0
2019-11-06,52.0,24.0
2019-11-07,406.0,38.0
2019-11-08,418.0,34.0
2019-11-09,166.0,35.0
2019-11-10,139.0,56.0
2019-11-11,171.0,47.0
2019-11-12,158.0,38.0
2019-11-13,325.0,56.0
2019-11-14,208.0,30.0
2019-11-15,169.0,36.0
2019-11-16,99.0,39.0
2019-11-17,126.0,43.0
2019-11-18,191.0,73.0
2019-11-19,102.0,33.0
2019-11-20,164.0,28.0
2019-11-21,171.0,31.0
2019-11-22,150.0,47.0
2019-11-23,276.0,30.0
2019-11-24,221.0,34.0
2019-11-25,123.0,27.0
2019-11-26,150.0,41.0
2019-11-27,118.0,36.0
2019-11-28,96.0,25.0
2019-11-29,110.0,23.0
2019-11-30,64.0,30.0
2019-12-01,92.0,23.0
2019-12-02,210.0,31.0
2019-12-03,262.0,38.0
2019-12-04,385.0,57.0
2019-12-05,284.0,60.0
2019-12-06,120.0,33.0
2019-12-07,167.0,24.0
2019-12-08,178.0,27.0
2019-12-09,101.0,26.0
2019-12-10,97.0,36.0
2019-12-11,147.0,41.0
2019-12-12,92.0,27.0
2019-12-13,74.0,36.0
2019-12-14,86.0,29.0
2019-12-15,71.0,29.0
2019-12-16,78.0,26.0
2019-12-17,86.0,25.0
2019-12-18,91.0,38.0
2019-12-19,220.0,29.0
2019-12-20,142.0,22.0
2019-12-21,81.0,29.0
2019-12-22,85.0,31.0
2019-12-23,178.0,23.0
2019-12-24,128.0,34.0
2019-12-25,62.0,19.0
2019-12-26,73.0,19.0
2019-12-27,73.0,22.0
2019-12-28,113.0,24.0
2019-12-29,234.0,20.0
2019-12-30,156.0,39.0
2019-12-31,110.0,44.0
2020-01-01,76.0,23.0
2020-01-02,133.0,26.0
2020-01-03,75.0,33.0
2020-01-04,77.0,30.0
2020-01-05,58.0,27.0
2020-01-06,104.0,24.0
2020-01-07,168.0,32.0
2020-01-08,128.0,22.0
2020-01-09,144.0,31.0
2020-01-10,150.0,31.0
2020-01-11,104.0,23.0
2020-01-12,215.0,36.0
2020-01-13,417.0,50.0
2020-01-14,197.0,27.0
2020-01-15,156.0,32.0
2020-01-16,102.0,27.0
2020-01-17,154.0,36.0
2020-01-18,194.0,52.0
2020-01-19,134.0,28.0
2020-01-20,343.0,81.0
2020-01-21,150.0,47.0
2020-01-22,133.0,32.0
2020-01-23,104.0,39.0
2020-01-24,114.0,33.0
2020-01-25,367.0,40.0
2020-01-26,179.0,45.0
2020-01-27,191.0,35.0
2020-01-28,214.0,36.0
2020-01-29,159.0,32.0
2020-01-30,167.0,34.0
2020-01-31,115.0,24.0
2020-02-01,144.0,52.0
2020-02-02,274.0,53.0
2020-02-03,201.0,59.0
2020-02-04,199.0,47.0
2020-02-05,3022.0,100.0
